_id,Date,Gender,Race,Age at Booking,Current Age
56721,2018-08-30,M,W,36,37
56722,2018-08-30,M,B,21,21
56723,2018-08-30,M,B,23,23
56724,2018-08-30,M,W,33,34
56725,2018-08-30,M,W,36,36
56726,2018-08-30,M,B,44,44
56727,2018-08-30,M,B,25,25
56728,2018-08-30,M,B,58,58
56729,2018-08-30,M,W,40,40
56730,2018-08-30,M,B,28,28
56731,2018-08-30,M,W,27,28
56732,2018-08-30,M,B,27,27
56733,2018-08-30,M,W,35,35
56734,2018-08-30,M,B,19,19
56735,2018-08-30,M,W,48,48
56736,2018-08-30,M,B,30,30
56737,2018-08-30,M,B,41,41
56738,2018-08-30,M,B,22,23
56739,2018-08-30,M,W,35,35
56740,2018-08-30,M,B,23,23
56741,2018-08-30,M,W,32,32
56742,2018-08-30,M,B,32,32
56743,2018-08-30,M,B,38,38
56744,2018-08-30,M,W,28,28
56745,2018-08-30,M,B,20,20
56746,2018-08-30,M,W,48,48
56747,2018-08-30,M,B,28,28
56748,2018-08-30,M,W,28,28
56749,2018-08-30,M,B,23,23
56750,2018-08-30,M,B,39,39
56751,2018-08-30,M,B,23,23
56752,2018-08-30,M,W,23,24
56753,2018-08-30,M,B,35,38
56754,2018-08-30,M,B,32,34
56755,2018-08-30,M,B,45,47
56756,2018-08-30,M,B,26,28
56757,2018-08-30,M,B,44,45
56758,2018-08-30,M,W,38,40
56759,2018-08-30,M,B,27,28
56760,2018-08-30,M,B,22,23
56761,2018-08-30,M,B,25,26
56762,2018-08-30,M,W,30,31
56763,2018-08-30,M,B,19,20
56764,2018-08-30,M,B,24,25
56765,2018-08-30,M,B,42,43
56766,2018-08-30,M,B,36,37
56767,2018-08-30,M,B,19,20
56768,2018-08-30,M,B,25,26
56769,2018-08-30,M,W,27,28
56770,2018-08-30,M,B,31,32
56771,2018-08-30,M,W,48,48
56772,2018-08-30,M,B,39,39
56773,2018-08-30,M,B,24,24
56774,2018-08-30,M,W,31,31
56775,2018-08-30,M,B,28,29
56776,2018-08-30,M,B,32,32
56777,2018-08-30,M,B,32,32
56778,2018-08-30,M,B,28,29
56779,2018-08-30,M,B,34,35
56780,2018-08-30,M,B,18,19
56781,2018-08-30,M,W,56,57
56782,2018-08-30,M,B,26,26
56783,2018-08-30,M,W,29,30
56784,2018-08-30,M,B,55,55
56785,2018-08-30,M,W,26,26
56786,2018-08-30,M,W,26,27
56787,2018-08-30,M,W,26,27
56788,2018-08-30,M,B,22,23
56789,2018-08-30,M,W,50,50
56790,2018-08-30,M,B,48,48
56791,2018-08-30,M,W,49,49
56792,2018-08-30,M,W,22,22
56793,2018-08-30,M,W,34,34
56794,2018-08-30,M,B,30,30
56795,2018-08-30,M,B,26,26
56796,2018-08-30,M,B,24,24
56797,2018-08-30,M,B,28,28
56798,2018-08-30,M,B,28,29
56799,2018-08-30,M,B,29,29
56800,2018-08-30,M,B,23,23
56801,2018-08-30,M,B,30,30
56802,2018-08-30,M,B,43,43
56803,2018-08-30,M,B,31,31
56804,2018-08-30,M,B,27,27
56805,2018-08-30,M,W,22,22
56806,2018-08-30,M,B,33,33
56807,2018-08-30,M,B,25,26
56808,2018-08-30,M,B,28,28
56809,2018-08-30,M,B,39,39
56810,2018-08-30,M,B,26,26
56811,2018-08-30,M,W,27,27
56812,2018-08-30,M,B,20,20
56813,2018-08-30,M,B,28,28
56814,2018-08-30,M,W,31,31
56815,2018-08-30,M,B,19,19
56816,2018-08-30,M,B,54,54
56817,2018-08-30,M,B,26,27
56818,2018-08-30,M,B,32,32
56819,2018-08-30,M,W,35,35
56820,2018-08-30,M,B,38,38
56821,2018-08-30,M,B,30,30
56822,2018-08-30,M,W,35,35
56823,2018-08-30,M,H,40,40
56824,2018-08-30,M,B,26,26
56825,2018-08-30,M,B,30,30
56826,2018-08-30,M,B,30,30
56827,2018-08-30,M,W,39,39
56828,2018-08-30,M,B,26,26
56829,2018-08-30,M,W,35,35
56830,2018-08-30,M,B,64,64
56831,2018-08-30,M,W,33,33
56832,2018-08-30,M,B,41,41
56833,2018-08-30,M,W,45,45
56834,2018-08-30,M,B,57,57
56835,2018-08-30,M,B,46,46
56836,2018-08-30,M,B,33,33
56837,2018-08-30,M,W,30,30
56838,2018-08-30,M,B,41,41
56839,2018-08-30,M,W,24,24
56840,2018-08-30,M,B,50,50
56841,2018-08-30,M,B,47,47
56842,2018-08-30,M,B,48,48
56843,2018-08-30,M,B,48,48
56844,2018-08-30,M,B,35,35
56845,2018-08-30,M,W,32,32
56846,2018-08-30,M,W,50,50
56847,2018-08-30,M,B,34,34
56848,2018-08-30,M,B,32,32
56849,2018-08-30,M,U,24,24
56850,2018-08-30,M,B,67,67
56851,2018-08-30,M,W,45,45
56852,2018-08-30,M,B,41,41
56853,2018-08-30,M,B,62,62
56854,2018-08-30,M,B,44,44
56855,2018-08-30,M,B,45,45
56856,2018-08-30,M,B,48,50
56857,2018-08-30,M,W,19,21
56858,2018-08-30,M,B,19,21
56859,2018-08-30,M,B,32,33
56860,2018-08-30,M,B,46,47
56861,2018-08-30,M,W,37,38
56862,2018-08-30,M,B,24,25
56863,2018-08-30,M,B,19,20
56864,2018-08-30,M,W,37,38
56865,2018-08-30,M,B,28,29
56866,2018-08-30,M,B,29,30
56867,2018-08-30,M,B,17,18
56868,2018-08-30,M,W,33,34
56869,2018-08-30,M,B,31,32
56870,2018-08-30,M,B,27,27
56871,2018-08-30,M,B,53,54
56872,2018-08-30,M,B,25,26
56873,2018-08-30,M,H,39,40
56874,2018-08-30,M,B,29,30
56875,2018-08-30,M,B,18,19
56876,2018-08-30,M,B,22,22
56877,2018-08-30,M,B,55,55
56878,2018-08-30,M,B,17,18
56879,2018-08-30,M,B,57,58
56880,2018-08-30,M,B,21,22
56881,2018-08-30,M,W,34,35
56882,2018-08-30,M,B,37,38
56883,2018-08-30,M,B,29,30
56884,2018-08-30,M,B,26,27
56885,2018-08-30,M,W,27,27
56886,2018-08-30,M,B,20,20
56887,2018-08-30,M,B,29,29
56888,2018-08-30,M,W,29,29
56889,2018-08-30,M,A,40,40
56890,2018-08-30,M,B,20,20
56891,2018-08-30,M,B,19,20
56892,2018-08-30,M,B,26,27
56893,2018-08-30,M,B,31,31
56894,2018-08-30,M,B,44,44
56895,2018-08-30,M,B,29,29
56896,2018-08-30,M,W,35,35
56897,2018-08-30,M,B,48,48
56898,2018-08-30,M,W,26,27
56899,2018-08-30,M,B,28,28
56900,2018-08-30,M,B,45,45
56901,2018-08-30,M,B,19,19
56902,2018-08-30,M,W,29,29
56903,2018-08-30,M,B,20,20
56904,2018-08-30,M,B,50,50
56905,2018-08-30,M,B,32,32
56906,2018-08-30,M,B,49,49
56907,2018-08-30,M,B,33,34
56908,2018-08-30,M,B,27,27
56909,2018-08-30,M,B,26,26
56910,2018-08-30,M,B,29,29
56911,2018-08-30,M,B,29,29
56912,2018-08-30,M,B,28,28
56913,2018-08-30,M,B,54,55
56914,2018-08-30,M,W,52,52
56915,2018-08-30,M,B,29,29
56916,2018-08-30,M,B,38,38
56917,2018-08-30,M,B,32,33
56918,2018-08-30,M,B,24,24
56919,2018-08-30,M,B,25,26
56920,2018-08-30,M,B,21,22
56921,2018-08-30,M,B,27,27
56922,2018-08-30,M,B,19,19
56923,2018-08-30,M,B,57,57
56924,2018-08-30,M,B,39,39
56925,2018-08-30,M,B,26,27
56926,2018-08-30,M,B,32,32
56927,2018-08-30,M,B,25,25
56928,2018-08-30,M,B,38,38
56929,2018-08-30,M,B,49,49
56930,2018-08-30,M,B,51,51
56931,2018-08-30,M,B,27,27
56932,2018-08-30,M,B,35,35
56933,2018-08-30,M,W,42,42
56934,2018-08-30,M,W,29,29
56935,2018-08-30,M,W,40,41
56936,2018-08-30,M,B,25,25
56937,2018-08-30,M,W,26,26
56938,2018-08-30,M,W,44,44
56939,2018-08-30,M,B,24,24
56940,2018-08-30,M,W,33,33
56941,2018-08-30,M,W,32,32
56942,2018-08-30,M,B,24,25
56943,2018-08-30,M,W,26,26
56944,2018-08-30,M,W,35,35
56945,2018-08-30,M,W,19,19
56946,2018-08-30,M,B,23,23
56947,2018-08-30,M,W,40,40
56948,2018-08-30,M,W,27,27
56949,2018-08-30,M,W,38,38
56950,2018-08-30,M,B,39,39
56951,2018-08-30,M,B,52,52
56952,2018-08-30,M,B,44,44
56953,2018-08-30,M,W,27,27
56954,2018-08-30,M,W,28,28
56955,2018-08-30,M,B,45,45
56956,2018-08-30,M,W,41,41
56957,2018-08-30,M,B,33,33
56958,2018-08-30,M,W,48,48
56959,2018-08-30,M,B,31,32
56960,2018-08-30,M,B,29,30
56961,2018-08-30,M,B,24,25
56962,2018-08-30,M,B,21,21
56963,2018-08-30,M,B,25,25
56964,2018-08-30,M,W,35,36
56965,2018-08-30,M,B,18,18
56966,2018-08-30,M,W,32,32
56967,2018-08-30,M,W,27,28
56968,2018-08-30,M,W,32,32
56969,2018-08-30,M,W,27,27
56970,2018-08-30,M,W,30,30
56971,2018-08-30,M,W,27,27
56972,2018-08-30,M,W,25,25
56973,2018-08-30,M,W,35,35
56974,2018-08-30,M,W,43,43
56975,2018-08-30,M,W,32,32
56976,2018-08-30,M,W,27,27
56977,2018-08-30,M,B,59,59
56978,2018-08-30,M,W,40,40
56979,2018-08-30,M,W,29,29
56980,2018-08-30,M,W,35,35
56981,2018-08-30,M,W,56,56
56982,2018-08-30,M,B,23,23
56983,2018-08-30,M,B,34,34
56984,2018-08-30,M,W,36,36
56985,2018-08-30,M,B,35,35
56986,2018-08-30,M,W,32,32
56987,2018-08-30,M,W,53,53
56988,2018-08-30,M,W,31,31
56989,2018-08-30,M,B,38,38
56990,2018-08-30,M,W,36,36
56991,2018-08-30,M,B,19,19
56992,2018-08-30,M,B,43,43
56993,2018-08-30,M,H,56,56
56994,2018-08-30,M,W,26,26
56995,2018-08-30,M,W,40,40
56996,2018-08-30,M,W,38,38
56997,2018-08-30,M,W,29,29
56998,2018-08-30,M,W,51,51
56999,2018-08-30,M,W,30,30
57000,2018-08-30,M,B,59,59
57001,2018-08-30,M,W,43,43
57002,2018-08-30,M,B,45,45
57003,2018-08-30,M,W,21,21
57004,2018-08-30,M,B,19,19
57005,2018-08-30,M,B,27,27
57006,2018-08-30,M,B,32,32
57007,2018-08-30,M,W,23,23
57008,2018-08-30,M,W,31,31
57009,2018-08-30,M,W,33,33
57010,2018-08-30,M,W,41,41
57011,2018-08-30,M,W,38,38
57012,2018-08-30,M,B,50,50
57013,2018-08-30,M,W,20,20
57014,2018-08-30,M,W,25,25
57015,2018-08-30,M,W,33,33
57016,2018-08-30,M,W,26,26
57017,2018-08-30,M,W,42,42
57018,2018-08-30,M,W,28,28
57019,2018-08-30,M,B,41,41
57020,2018-08-30,M,W,36,36
57021,2018-08-30,M,W,38,38
57022,2018-08-30,M,W,47,47
57023,2018-08-30,M,W,66,66
57024,2018-08-30,M,W,68,68
57025,2018-08-30,M,B,21,21
57026,2018-08-30,M,W,37,37
57027,2018-08-30,M,B,55,55
57028,2018-08-30,M,W,27,27
57029,2018-08-30,M,W,39,39
57030,2018-08-30,M,W,41,41
57031,2018-08-30,M,B,42,42
57032,2018-08-30,M,W,38,38
57033,2018-08-30,M,B,28,28
57034,2018-08-30,M,B,25,25
57035,2018-08-30,M,B,58,58
57036,2018-08-30,M,B,23,23
57037,2018-08-30,M,B,55,55
57038,2018-08-30,M,B,46,46
57039,2018-08-30,M,B,20,20
57040,2018-08-30,M,W,21,21
57041,2018-08-30,M,W,31,31
57042,2018-08-30,M,B,31,33
57043,2018-08-30,M,W,25,27
57044,2018-08-30,M,B,51,53
57045,2018-08-30,M,B,19,21
57046,2018-08-30,M,B,26,27
57047,2018-08-30,M,B,18,20
57048,2018-08-30,M,B,31,32
57049,2018-08-30,M,B,21,23
57050,2018-08-30,M,W,36,37
57051,2018-08-30,M,B,29,30
57052,2018-08-30,M,B,25,26
57053,2018-08-30,M,B,23,23
57054,2018-08-30,M,B,21,22
57055,2018-08-30,M,B,28,29
57056,2018-08-30,M,W,28,29
57057,2018-08-30,M,B,32,33
57058,2018-08-30,M,W,60,60
57059,2018-08-30,M,B,31,32
57060,2018-08-30,M,B,34,34
57061,2018-08-30,M,B,57,58
57062,2018-08-30,M,W,39,40
57063,2018-08-30,M,B,25,25
57064,2018-08-30,M,B,22,22
57065,2018-08-30,M,W,43,43
57066,2018-08-30,M,B,44,45
57067,2018-08-30,M,B,23,23
57068,2018-08-30,M,B,42,42
57069,2018-08-30,M,W,25,26
57070,2018-08-30,M,W,28,28
57071,2018-08-30,M,B,44,45
57072,2018-08-30,M,B,49,49
57073,2018-08-30,M,B,20,20
57074,2018-08-30,M,B,49,49
57075,2018-08-30,M,W,20,20
57076,2018-08-30,M,H,22,22
57077,2018-08-30,M,H,20,20
57078,2018-08-30,M,B,47,47
57079,2018-08-30,M,B,42,42
57080,2018-08-30,M,W,22,22
57081,2018-08-30,M,B,54,54
57082,2018-08-30,M,B,20,20
57083,2018-08-30,M,B,48,48
57084,2018-08-30,M,B,51,51
57085,2018-08-30,M,B,36,36
57086,2018-08-30,M,B,32,33
57087,2018-08-30,M,B,20,20
57088,2018-08-30,M,B,24,24
57089,2018-08-30,M,W,27,28
57090,2018-08-30,M,W,31,31
57091,2018-08-30,M,W,39,39
57092,2018-08-30,M,W,38,39
57093,2018-08-30,M,W,30,31
57094,2018-08-30,M,W,28,28
57095,2018-08-30,M,B,42,42
57096,2018-08-30,M,W,32,33
57097,2018-08-30,M,W,43,43
57098,2018-08-30,M,U,36,36
57099,2018-08-30,M,W,60,60
57100,2018-08-30,M,W,42,42
57101,2018-08-30,M,W,42,42
57102,2018-08-30,M,W,43,43
57103,2018-08-30,M,W,42,42
57104,2018-08-30,M,W,48,48
57105,2018-08-30,M,W,32,32
57106,2018-08-30,M,W,35,35
57107,2018-08-30,M,B,28,29
57108,2018-08-30,M,B,51,52
57109,2018-08-30,M,W,34,34
57110,2018-08-30,M,W,56,56
57111,2018-08-30,M,W,43,43
57112,2018-08-30,M,W,28,28
57113,2018-08-30,F,W,29,31
57114,2018-08-30,F,B,25,27
57115,2018-08-30,F,B,24,25
57116,2018-08-30,F,W,57,58
57117,2018-08-30,F,W,48,48
57118,2018-08-30,F,W,27,28
57119,2018-08-30,F,B,25,26
57120,2018-08-30,F,W,41,42
57121,2018-08-30,F,W,33,34
57122,2018-08-30,F,W,24,25
57123,2018-08-30,F,W,31,32
57124,2018-08-30,F,W,31,32
57125,2018-08-30,F,W,29,29
57126,2018-08-30,F,W,28,28
57127,2018-08-30,F,B,23,23
57128,2018-08-30,F,W,51,51
57129,2018-08-30,F,B,19,20
57130,2018-08-30,F,W,23,24
57131,2018-08-30,F,B,29,29
57132,2018-08-30,F,B,19,19
57133,2018-08-30,F,B,27,27
57134,2018-08-30,F,W,50,50
57135,2018-08-30,F,B,24,24
57136,2018-08-30,F,B,23,23
57137,2018-08-30,F,W,36,36
57138,2018-08-30,F,B,29,29
57139,2018-08-30,F,W,26,26
57140,2018-08-30,F,W,34,35
57141,2018-08-30,F,W,29,29
57142,2018-08-30,F,W,21,21
57143,2018-08-30,F,W,25,25
57144,2018-08-30,F,W,31,31
57145,2018-08-30,F,B,29,29
57146,2018-08-30,F,x,26,26
57147,2018-08-30,F,B,42,42
57148,2018-08-30,F,B,51,51
57149,2018-08-30,F,W,37,37
57150,2018-08-30,F,W,30,30
57151,2018-08-30,F,B,29,29
57152,2018-08-30,F,W,26,26
57153,2018-08-30,F,W,28,28
57154,2018-08-30,F,B,23,23
57155,2018-08-30,F,W,38,38
57156,2018-08-30,F,B,24,25
57157,2018-08-30,F,W,29,29
57158,2018-08-30,F,B,28,28
57159,2018-08-30,F,W,33,34
57160,2018-08-30,F,W,42,42
57161,2018-08-30,F,W,29,29
57162,2018-08-30,F,B,22,22
57163,2018-08-30,F,W,41,41
57164,2018-08-30,F,W,27,27
57165,2018-08-30,F,W,48,48
57166,2018-08-30,F,W,61,61
57167,2018-08-30,F,W,39,39
57168,2018-08-30,F,B,39,39
57169,2018-08-30,F,B,20,20
57170,2018-08-30,F,W,57,57
57171,2018-08-30,F,W,28,28
57172,2018-08-30,F,B,27,27
57173,2018-08-30,F,W,43,43
57174,2018-08-30,F,W,39,39
57175,2018-08-30,F,W,32,32
57176,2018-08-30,F,W,63,63
57177,2018-08-30,F,B,21,21
57178,2018-08-30,F,W,25,25
57179,2018-08-30,F,B,44,44
57180,2018-08-30,F,W,35,35
57181,2018-08-30,F,W,29,29
57182,2018-08-30,F,W,24,24
57183,2018-08-30,F,B,31,31
57184,2018-08-30,F,W,34,34
57185,2018-08-30,F,W,26,26
57186,2018-08-30,F,B,36,36
57187,2018-08-30,F,W,33,33
57188,2018-08-30,F,B,28,28
57189,2018-08-30,F,B,22,22
57190,2018-08-30,F,B,28,28
57191,2018-08-30,F,W,32,32
57192,2018-08-30,F,B,22,27
57193,2018-08-30,F,B,27,28
57194,2018-08-30,F,W,27,29
57195,2018-08-30,F,W,56,57
57196,2018-08-30,F,W,25,26
57197,2018-08-30,F,W,32,32
57198,2018-08-30,F,W,38,39
57199,2018-08-30,F,W,42,43
57200,2018-08-30,F,W,29,30
57201,2018-08-30,F,W,30,30
57202,2018-08-30,F,B,26,26
57203,2018-08-30,F,W,32,32
57204,2018-08-30,F,B,23,23
57205,2018-08-30,F,W,41,41
57206,2018-08-30,F,W,27,28
57207,2018-08-30,F,W,40,41
57208,2018-08-30,F,W,30,30
57209,2018-08-30,F,W,34,35
57210,2018-08-30,F,W,26,27
57211,2018-08-30,F,H,19,20
57212,2018-08-30,F,W,37,37
57213,2018-08-30,F,B,23,23
57214,2018-08-30,F,W,33,33
57215,2018-08-30,F,B,29,30
57216,2018-08-30,F,W,34,34
57217,2018-08-30,F,W,31,31
57218,2018-08-30,F,W,38,39
57219,2018-08-30,F,B,21,22
57220,2018-08-30,F,B,23,23
57221,2018-08-30,F,W,48,48
57222,2018-08-30,F,W,30,30
57223,2018-08-30,F,B,49,50
57224,2018-08-30,F,B,46,46
57225,2018-08-30,F,W,41,42
57226,2018-08-30,F,W,37,37
57227,2018-08-30,F,W,29,29
57228,2018-08-30,F,W,32,32
57229,2018-08-30,F,B,55,55
57230,2018-08-30,F,W,38,38
57231,2018-08-30,F,W,45,45
57232,2018-08-30,F,W,31,31
57233,2018-08-30,F,W,33,33
57234,2018-08-30,F,W,40,40
57235,2018-08-30,F,W,35,35
57236,2018-08-30,F,B,37,37
57237,2018-08-30,F,B,32,32
57238,2018-08-30,F,W,41,41
57239,2018-08-30,F,B,43,43
57240,2018-08-30,F,W,28,28
57241,2018-08-30,F,W,42,42
57242,2018-08-30,F,B,37,38
57243,2018-08-30,F,W,40,40
57244,2018-08-30,F,B,33,33
57245,2018-08-30,F,W,35,35
57246,2018-08-30,F,W,59,59
57247,2018-08-30,F,W,29,29
57248,2018-08-30,F,B,32,32
57249,2018-08-30,F,W,26,26
57250,2018-08-30,F,B,40,41
57251,2018-08-30,F,W,39,39
57252,2018-08-30,F,W,47,47
57253,2018-08-30,F,B,56,56
57254,2018-08-30,F,B,38,38
57255,2018-08-30,F,B,22,22
57256,2018-08-30,F,W,31,31
57257,2018-08-30,F,W,38,38
57258,2018-08-30,F,B,24,24
57259,2018-08-30,F,B,24,24
57260,2018-08-30,F,W,29,29
57261,2018-08-30,F,W,46,46
57262,2018-08-30,F,W,32,32
57263,2018-08-30,F,W,36,36
57264,2018-08-30,F,B,37,40
57265,2018-08-30,F,B,21,23
57266,2018-08-30,F,W,19,20
57267,2018-08-30,F,B,20,22
57268,2018-08-30,F,W,29,30
57269,2018-08-30,F,W,38,39
57270,2018-08-30,F,W,24,25
57271,2018-08-30,F,W,32,33
57272,2018-08-30,F,B,32,33
57273,2018-08-30,F,B,25,26
57274,2018-08-30,F,W,38,39
57275,2018-08-30,F,B,52,53
57276,2018-08-30,F,W,23,24
57277,2018-08-30,F,W,28,29
57278,2018-08-30,F,B,33,34
57279,2018-08-30,F,B,21,22
57280,2018-08-30,F,W,38,39
57281,2018-08-30,F,W,34,35
57282,2018-08-30,F,W,25,26
57283,2018-08-30,F,H,30,30
57284,2018-08-30,F,B,47,48
57285,2018-08-30,F,W,33,33
57286,2018-08-30,F,B,21,22
57287,2018-08-30,F,B,29,30
57288,2018-08-30,F,W,27,28
57289,2018-08-30,F,B,40,41
57290,2018-08-30,F,W,27,27
57291,2018-08-30,F,B,54,54
57292,2018-08-30,F,W,31,31
57293,2018-08-30,F,B,30,31
57294,2018-08-30,F,B,45,45
57295,2018-08-30,F,W,34,35
57296,2018-08-30,F,W,30,30
57297,2018-08-30,F,W,38,38
57298,2018-08-30,F,B,45,45
57299,2018-08-30,F,B,29,29
57300,2018-08-30,F,W,39,40
57301,2018-08-30,F,W,44,44
57302,2018-08-30,F,B,38,39
57303,2018-08-30,F,W,50,50
57304,2018-08-30,F,W,24,24
57305,2018-08-30,F,B,23,23
57306,2018-08-30,F,W,27,27
57307,2018-08-30,F,U,41,41
57308,2018-08-30,F,W,47,47
57309,2018-08-30,F,W,46,46
57310,2018-08-30,F,W,32,32
57311,2018-08-30,F,W,33,33
57312,2018-08-30,F,W,39,39
57313,2018-08-30,F,B,36,36
57314,2018-08-30,F,W,30,30
57315,2018-08-30,F,W,33,33
57316,2018-08-30,F,W,34,34
57317,2018-08-30,F,W,47,47
57318,2018-08-30,F,B,21,21
57319,2018-08-30,F,A,21,21
57320,2018-08-30,F,W,30,30
57321,2018-08-30,F,B,23,23
57322,2018-08-30,F,W,45,45
57323,2018-08-30,F,U,37,37
57324,2018-08-30,F,B,32,32
57325,2018-08-30,F,W,30,30
57326,2018-08-30,F,W,43,43
57327,2018-08-30,F,B,20,20
57328,2018-08-30,F,W,38,38
57329,2018-08-30,F,B,20,20
57330,2018-08-30,F,W,38,38
57331,2018-08-30,F,B,60,60
57332,2018-08-30,F,B,23,23
57333,2018-08-30,F,B,23,23
57334,2018-08-30,F,W,28,28
57335,2018-08-30,F,W,28,28
57336,2018-08-30,F,B,38,38
57337,2018-08-30,F,W,35,35
57338,2018-08-30,F,W,34,34
57339,2018-08-30,F,B,23,23
57340,2018-08-30,F,W,31,31
57341,2018-08-30,F,W,39,39
57342,2018-08-30,F,W,32,32
57343,2018-08-30,F,B,31,31
57344,2018-08-30,F,B,23,23
57345,2018-08-30,F,W,40,40
57346,2018-08-30,F,W,47,47
57347,2018-08-30,F,W,45,45
57348,2018-08-30,F,W,33,33
57349,2018-08-30,F,W,27,27
57350,2018-08-30,F,W,23,23
57351,2018-08-30,M,B,29,30
57352,2018-08-30,M,W,52,53
57353,2018-08-30,M,x,32,33
57354,2018-08-30,F,B,49,50
57355,2018-08-30,M,W,50,50
57356,2018-08-30,M,B,55,56
57357,2018-08-30,M,B,46,46
57358,2018-08-30,F,x,27,27
57359,2018-08-30,F,W,30,30
57360,2018-08-30,M,W,47,47
57361,2018-08-30,M,W,43,43
57362,2018-08-30,M,W,44,44
57363,2018-08-30,M,W,45,45
57364,2018-08-30,M,W,39,39
57365,2018-08-30,M,W,60,60
57366,2018-08-30,F,B,19,19
57367,2018-08-30,M,W,52,52
57368,2018-08-30,F,W,46,46
57369,2018-08-30,F,W,31,31
57370,2018-08-30,M,B,34,34
57371,2018-08-30,M,W,33,33
57372,2018-08-30,M,B,24,24
57373,2018-08-30,M,B,28,28
57374,2018-08-30,M,B,54,54
57375,2018-08-30,M,W,28,28
57376,2018-08-30,M,W,52,53
57377,2018-08-30,M,B,27,27
57378,2018-08-30,M,B,27,27
57379,2018-08-30,M,W,39,39
57380,2018-08-30,M,W,59,59
57381,2018-08-30,M,W,25,25
57382,2018-08-30,M,W,35,35
57383,2018-08-30,M,B,28,28
57384,2018-08-30,M,B,41,41
57385,2018-08-30,M,W,21,21
57386,2018-08-30,M,W,48,48
57387,2018-08-30,M,B,43,43
57388,2018-08-30,M,B,42,42
57389,2018-08-30,M,W,55,55
57390,2018-08-30,M,W,18,18
57391,2018-08-30,M,W,37,37
57392,2018-08-30,M,B,28,29
57393,2018-08-30,M,W,52,52
57394,2018-08-30,M,B,31,31
57395,2018-08-30,M,W,34,34
57396,2018-08-30,M,B,27,29
57397,2018-08-30,M,B,22,24
57398,2018-08-30,M,B,28,29
57399,2018-08-30,M,W,30,31
57400,2018-08-30,M,B,59,60
57401,2018-08-30,M,W,26,27
57402,2018-08-30,M,W,45,46
57403,2018-08-30,M,W,48,49
57404,2018-08-30,M,B,30,31
57405,2018-08-30,M,B,29,29
57406,2018-08-30,M,B,32,32
57407,2018-08-30,M,B,27,27
57408,2018-08-30,M,B,21,21
57409,2018-08-30,M,B,49,49
57410,2018-08-30,M,B,23,23
57411,2018-08-30,M,B,34,34
57412,2018-08-30,M,W,52,52
57413,2018-08-30,M,B,39,39
57414,2018-08-30,M,B,18,18
57415,2018-08-30,M,W,41,41
57416,2018-08-30,M,W,41,41
57417,2018-08-30,M,W,35,35
57418,2018-08-30,M,B,44,44
57419,2018-08-30,M,W,52,52
57420,2018-08-30,M,W,42,42
57421,2018-08-30,M,B,47,48
57422,2018-08-30,M,W,23,25
57423,2018-08-30,M,B,25,26
57424,2018-08-30,M,W,27,29
57425,2018-08-30,M,B,29,30
57426,2018-08-30,M,W,32,33
57427,2018-08-30,M,W,42,43
57428,2018-08-30,M,B,27,28
57429,2018-08-30,M,W,25,26
57430,2018-08-30,M,W,19,20
57431,2018-08-30,M,W,36,37
57432,2018-08-30,M,W,44,45
57433,2018-08-30,M,W,27,28
57434,2018-08-30,M,B,37,38
57435,2018-08-30,M,W,31,32
57436,2018-08-30,M,B,30,31
57437,2018-08-30,M,W,32,33
57438,2018-08-30,M,B,26,26
57439,2018-08-30,M,B,33,33
57440,2018-08-30,M,B,55,56
57441,2018-08-30,M,B,21,22
57442,2018-08-30,M,W,34,35
57443,2018-08-30,M,B,48,49
57444,2018-08-30,M,W,26,27
57445,2018-08-30,M,W,42,42
57446,2018-08-30,M,W,18,19
57447,2018-08-30,M,B,44,44
57448,2018-08-30,M,B,27,27
57449,2018-08-30,M,W,21,21
57450,2018-08-30,M,B,26,26
57451,2018-08-30,M,B,31,31
57452,2018-08-30,M,B,41,41
57453,2018-08-30,M,W,21,22
57454,2018-08-30,M,W,32,32
57455,2018-08-30,M,B,45,45
57456,2018-08-30,M,W,38,38
57457,2018-08-30,M,B,29,30
57458,2018-08-30,M,B,42,42
57459,2018-08-30,M,B,28,28
57460,2018-08-30,M,B,26,27
57461,2018-08-30,M,W,24,24
57462,2018-08-30,M,W,37,37
57463,2018-08-30,M,B,50,50
57464,2018-08-30,M,x,48,49
57465,2018-08-30,M,B,50,51
57466,2018-08-30,M,B,33,34
57467,2018-08-30,M,W,47,47
57468,2018-08-30,M,B,30,31
57469,2018-08-30,M,B,22,23
57470,2018-08-30,M,B,54,54
57471,2018-08-30,M,B,24,24
57472,2018-08-30,M,W,39,40
57473,2018-08-30,M,W,32,33
57474,2018-08-30,M,W,27,28
57475,2018-08-30,M,B,36,36
57476,2018-08-30,M,W,46,47
57477,2018-08-30,M,W,36,36
57478,2018-08-30,M,W,38,39
57479,2018-08-30,M,B,27,27
57480,2018-08-30,M,W,50,50
57481,2018-08-30,M,B,22,23
57482,2018-08-30,M,W,34,34
57483,2018-08-30,M,B,43,43
57484,2018-08-30,M,W,46,50
57485,2018-08-30,M,W,63,65
57486,2018-08-30,M,W,60,63
57487,2018-08-30,M,B,23,25
57488,2018-08-30,M,B,33,35
57489,2018-08-30,M,B,42,44
57490,2018-08-30,M,B,33,34
57491,2018-08-30,M,W,48,50
57492,2018-08-30,M,W,28,29
57493,2018-08-30,M,B,26,27
57494,2018-08-30,M,B,30,31
57495,2018-08-30,M,W,31,32
57496,2018-08-30,M,W,24,25
